Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,07/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Rwanda,RWA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.991324,1072.697106,1112.590345,984.2175299,575.3675485,931.3677901,888.1310099,874.6947283,913.7196346,945.7332189,1016.661991,1093.184098,1220.739492,1220.499167,1277.192804,1360.295876,1446.710947,1516.267506,1641.777674,1699.94453,1779.158511,1874.214982,1988.012195,2032.404802,2106.214544,2238.539415,2316.637316,2351.596869,2493.440017,2667.464584,2520.317394,2733.435668,2892.459649,3062.999096,3264.644515
South Asia,SAS,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.104011,2207.152294,2278.295623,2338.649094,2437.527264,2561.138719,2688.74885,2747.184493,2855.99974,3032.538674,3097.806571,3182.316518,3244.373012,3427.976938,3626.659953,3844.006327,4085.073312,4330.302606,4419.832112,4683.423206,4997.841582,5199.39828,5421.16974,5690.326649,6029.548891,6420.397534,6853.83622,7237.901346,7622.250842,7857.614692,7399.214691,8015.356745,8522.025553,9169.176225,9653.44192
Saudi Arabia,SAU,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65196.57339,67268.55185,67183.91003,64517.66529,62403.69373,60058.31745,59612.8126,58875.54737,58306.62281,55878.17365,55962.26613,53309.11139,50371.97831,52234.64928,54196.55142,54931.79425,54373.7377,53318.41916,54407.70817,51760.7644,54911.54752,58645.46489,59471.68202,57998.48168,58872.26714,58498.5399,57308.46378,57942.5485,61359.46537,62647.71413,57420.73357,62690.49666,67178.59023,64481.84419,62676.69798
Sudan,SDN,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.188721,2591.869141,2709.790039,2777.274902,2736.471924,2824.63208,2924.290771,3380.186768,3441.179199,3459.22998,3575.852051,3701.548828,3814.313232,3946.922607,4041.057129,4152.322754,4299.974121,4415.785156,4446.409668,4188.054688,4219.836914,4467.625977,4145.931641,4130.48584,4207.500488,4159.194336,4174.561035,4061.018311,3816.659912,3625.523193,3401.249756,3248.975586,3132.077148,2181.079102,1871.589111
Senegal,SEN,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.344125,2917.014278,2874.00298,2834.027973,2757.860875,2835.032729,2822.468373,2840.608089,2938.691626,3050.17801,3093.287916,3149.331137,3075.231575,3170.034947,3240.302017,3301.820762,3301.031524,3316.420378,3359.705671,3371.461667,3403.567072,3362.879405,3405.108645,3385.425907,3484.012197,3593.794771,3710.055316,3871.451468,3998.286353,4070.612271,4018.041293,4173.677414,4228.733826,4304.761487,4495.894893
Singapore,SGP,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45567.79039,47251.69444,48897.81034,53139.84447,57213.09776,59483.63831,61381.75237,64291.20247,60782.19721,63746.47922,68314.5444,65784.40188,67744.27027,71877.53486,78039.02471,81841.15878,86463.82838,90417.80738,87329.59378,84843.5194,95456.18931,99296.75611,101187.8253,104359.0307,107066.8586,108953.7243,111579.7427,116471.8208,119927.7691,120114.1339,115893.0424,132617.354,133571.9624,129555.2455,132569.5252
Solomon Islands,SLB,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.419749,2418.38691,2644.523613,2669.699267,2802.256978,2996.297784,2957.845004,2848.344562,2805.290711,2717.550884,2276.841798,2055.292312,1960.440991,2050.326601,2168.517933,2287.259989,2340.660459,2384.325485,2489.792536,2514.886028,2682.285286,2777.471033,2743.453331,2783.594418,2716.418072,2664.73036,2715.233858,2703.660714,2686.120007,2661.599734,2515.128328,2518.421624,2517.925421,2523.618854,2527.074859
Sierra Leone,SLE,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706.031451,2737.429112,2259.480291,2295.626921,2242.3055,2059.928363,2086.057235,1938.298732,1953.57685,1905.039273,1983.288724,1750.924645,2091.141105,2198.257205,2262.872129,2298.723845,2344.862245,2379.944468,2406.815307,2378.720612,2461.981048,2592.858935,2795.438891,3127.539452,2815.058582,2630.534986,2734.718989,2755.904289,2769.869677,2855.229066,2755.102525,2851.952081,2937.373465,3037.676439,3092.830577
El Salvador,SLV,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5976.017625,5960.058929,6275.187671,6553.072341,6795.506089,7057.920252,7062.300078,7234.944562,7381.114604,7498.467411,7545.447962,7580.323384,7675.671062,7780.271777,7841.532379,8050.534513,8404.246749,8548.834761,8704.805846,8494.498474,8648.929827,8943.061915,9165.420348,9327.564245,9451.744608,9646.154323,9863.761212,10064.79349,10297.20361,10543.93833,9692.449316,10809.7134,11085.61781,11424.64592,11669.08171
San Marino,SMR,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66923.03034,71024.5595,76474.12972,77149.416,80420.76985,79649.53238,81688.37868,80724.80877,81632.1749,83781.54739,86785.01811,85120.28688,73093.8317,68669.25265,64214.11876,58176.3778,58467.97696,58743.58442,59647.65946,60669.81862,59524.55979,59194.04429,60171.04713,55998.0711,64745.13168,70887.5739,,
"Somalia, Fed. Rep.",SOM,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.9666068,803.4986753,812.2657411,634.4999903,636.4336335,663.1131175,647.7846514,662.4370858,682.7340667,702.5978846,723.1201803,749.6444778,777.6054435,802.7716383,830.5091477,857.6858031,887.0509592,918.8022938,955.8772283,994.8684631,1053.983839,1114.404151,1197.291915,1258.822494,1343.442967,1383.658532,1527.112158,1504.439087,1491.107604,1396.053433,1392.46426,1387.813742,1402.469919,1408.278298
Serbia,SRB,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9444.767282,10035.03055,10965.50044,11598.35009,10438.47823,11105.9674,11879.19585,12661.96062,13273.71203,14194.38853,15077.58375,15727.42916,17028.11485,17983.31083,17488.1516,17841.4607,17986.6137,17993.84441,18163.2347,17922.46537,18247.83922,18889.41276,19439.02197,20454.25772,21541.15993,21479.11229,23406.343,24634.48629,25741.6825,26886.00875
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605.77685,3538.235649,3438.067352,3304.816517,3250.200953,3278.506553,3354.426335,3408.687833,3414.30129,3400.980706,3424.135372,3474.03079,3592.264601,3647.114187,3781.091789,3901.030122,4024.739843,4152.64801,4247.696123,4249.860779,4373.825808,4441.694329,4486.915273,4575.336496,4660.916588,4665.574139,4603.140453,4593.299451,4595.942713,4592.560672,4374.652837,4448.694367,4502.864084,4495.494766,4535.110065
South Sudan,SSD,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357.606589,3283.217078,3179.558259,3063.119776,3011.391577,3036.949338,3110.63607,3158.275886,3156.858405,3145.132963,3167.230039,3215.222584,3319.359877,3363.351958,3491.172442,3606.060422,3724.173142,3847.297735,3940.801657,3949.398355,4072.681246,4144.877066,4193.898622,4285.632087,4375.355656,4393.611157,4350.63495,4355.799758,4367.175236,4377.017135,4188.704582,4262.253698,4317.715199,4321.390659,4369.74786
Small states,SST,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12891.9201,12694.48887,12470.82709,12432.83638,12688.88157,13081.66673,13421.11284,14013.02337,14279.73076,14635.73815,15448.8288,15661.7534,16029.47231,16656.13243,17237.93064,17842.08303,18854.58633,19505.02215,19549.94318,18623.31633,18960.51943,19339.04574,19611.79961,19698.20329,19956.86899,20189.87398,20307.39515,20726.18211,21162.42315,21667.59412,20103.48116,21203.43098,22471.9933,23274.67636,24600.98557
Sao Tome and Principe,STP,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3883.204298,3844.896377,3798.883529,3771.286124,3788.483704,3802.291323,3801.081649,3784.790234,3828.998238,3878.131085,3852.890427,3907.019282,3942.760407,4161.638332,4202.561869,4371.497216,4644.180447,4698.08417,4873.181311,4919.195298,4882.047965,4876.473158,4919.552944,5072.112002,5223.095729,5210.203776,5388.509133,5521.202496,5674.723791,5702.083471,5742.947249,5732.694561,5632.138907,5541.301676,5480.435261
Suriname,SUR,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17137.65097,17493.49623,17455.12565,16217.16603,16648.53453,16368.31136,16184.49993,16754.35114,16789.7549,16217.5173,16220.17906,16556.94406,16678.07187,17383.50155,18585.51709,19220.28397,20113.67075,20902.13916,21515.81196,21906.41054,22772.47545,23829.53329,24193.84124,24624.02199,24414.35548,23327.52525,21950.41221,22070.51376,22938.53537,22966.7406,19091.36172,18458.235,18742.58738,19043.70529,19413.29718
Slovak Republic,SVK,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17520.99073,14955.92491,13946.13576,14157.1537,14976.54802,15805.38237,16737.13943,17622.74523,18272.48665,18167.46013,18335.64753,18906.56439,19748.89319,20721.67222,21842.91359,23257.13029,25331.8244,28064.19075,29544.03272,27880.35651,29745.86139,30468.76602,30894.25128,31078.12394,31888.74288,33507.72572,34116.38337,35042.71724,36415.72072,37194.13759,36201.41546,38346.09358,38623.67106,39497.53511,40346.57481
Slovenia,SVN,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25351.41133,23080.46188,21851.44764,22526.39251,23753.94889,24724.22969,25460.51628,26813.19298,27695.0445,29133.20386,30063.11859,30864.85939,31838.5469,32835.99339,34306.73885,35567.30525,37548.8842,40005.24674,41288.97276,37811.57885,38065.73615,38235.72284,37043.06469,36688.0835,37664.65194,38537.09519,39677.41715,41703.30395,43371.98096,44580.77777,42474.22471,45914.05724,47064.15179,47868.38601,48495.88969
Sweden,SWE,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40205.39407,39474.65492,38789.12609,37767.8827,39006.30317,40390.8306,41014.09738,42246.92816,44016.17561,45829.59993,47875.08447,48396.44801,49337.93397,50079.26441,51967.55218,53205.87867,55381.39568,56745.03826,55784.93135,52957.88474,55527.93981,56853.83716,56200.90226,56360.70842,57085.38536,58975.97789,59608.08746,59883.66776,60318.46072,61232.48485,59572.47476,62731.70062,63215.4363,62845.48323,63258.90799
Eswatini,SWZ,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5522.298877,5398.237293,5364.323233,5372.063773,5501.630829,5771.749818,5875.987789,5957.235635,6034.327308,6145.319698,6189.644909,6197.50352,6417.810233,6621.466512,6820.126067,7189.969156,7582.757575,7873.565171,7884.864949,7957.093586,8210.696986,8348.774297,8752.114713,9040.764747,9119.663634,9253.290936,9629.555662,9696.551595,9632.16197,10123.31602,9727.5139,9946.040554,9955.709046,10201.63798,10367.26826
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50980.94008,52140.59966,53786.2462,53357.00346,52801.40311,52439.47368,51375.60325,50817.68149,46088.35838,42154.10203,45996.79123,39265.76168,40507.06724,43877.24914,44894.69346,45821.80772
Seychelles,SYC,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15478.84754,15695.67084,16744.50808,17596.89776,16716.52072,16552.45478,17942.1733,19895.14222,19991.22932,19969.35137,20633.6747,20147.41877,19777.75252,18825.22069,18356.47114,19917.11945,21341.85975,23117.85552,21990.36853,21361.13079,21708.75545,24406.41298,24919.95521,24770.65146,25379.41807,27032.20839,29905.13474,31595.66806,32841.42425,34346.07089,30056.19943,29979.82727,27978.17706,28635.35636,29241.7758
Syrian Arab Republic,SYR,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5828.405516,6081.089071,6662.243142,6861.795047,7142.953801,7431.35421,7943.440605,8126.365776,8456.782875,7951.390147,7807.929955,7698.396937,7811.816019,8177.545069,8528.656046,8828.945905,8885.805396,8829.309064,8903.772253,9284.101621,9546.560488,9648.824267,7144.37245,5530.974728,5301.625353,5302.074137,5022.112718,4977.792101,4956.092965,4825.406021,4633.349518,4592.838601,4454.853733,4189.837571,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21878.8206,22689.31601,17512.19778,17000.22278,17147.42476,16024.69157,15461.87351,16138.84876,17201.77203,17625.72028,16498.69129,30286.11961,30611.21302,19702.53682,25056.48805,28209.62425,31839.37054,33390.52671
Chad,TCD,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.042265,1784.116836,1846.822891,1520.411891,1636.443491,1585.258453,1550.161088,1582.226768,1634.989508,1567.767139,1501.144841,1620.552762,1697.971572,1871.639902,2392.092702,2695.812021,2586.987891,2608.268641,2596.864495,2472.178703,2717.507627,2742.699649,2887.748247,2864.715197,2821.275154,2823.360715,2623.120703,2496.492752,2552.606163,2604.916366,2513.015784,2435.072747,2655.710044,2641.43295,2605.771642
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.017972,2698.659299,2932.677338,3192.655885,3470.65441,3753.453284,4030.657078,4244.277836,4233.156494,4433.761809,4713.364797,4969.497459,5304.359001,5709.004906,6155.297876,6679.838095,7309.613223,8093.672752,8684.700353,9251.808382,10057.13612,10788.9913,11489.37628,12195.43912,12914.41389,13646.23272,14404.67639,15229.73987,16103.77655,16941.96438,17005.21142,18167.70241,18808.18684,19741.00123,20682.37478
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19322.05649,18035.57339,16035.53182,14961.78306,13385.72898,13132.07063,13060.95541,13339.10881,13162.34051,13539.18783,14576.47173,15106.99523,15874.21778,16907.92423,18252.50191,19414.72778,20949.26135,22607.31839,23600.57542,22200.84168,23110.99366,24273.06883,24953.92568,25539.29781,25789.34891,25769.12884,26044.57137,26911.88994,27767.10471,28397.94527,27817.17943,29735.81887,29986.88727,31312.65346,32416.19801
Togo,TGO,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.196057,2094.811466,1955.333805,1670.483674,1913.718351,1975.949233,2072.08329,2296.176564,2180.655768,2172.491735,2096.859098,2059.10488,2084.230352,2168.651264,2093.014824,1944.779511,1941.17299,1863.283022,1883.549379,1930.780179,1988.952105,2048.815489,2121.429032,2188.070108,2253.485262,2317.547811,2355.268266,2389.212448,2442.646939,2501.030875,2490.052938,2577.201963,2662.259171,2767.516558,2849.60385
Thailand,THA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8701.954361,9294.031063,9886.899829,10538.81639,11215.03666,11953.92038,12456.32909,11952.84912,10897.15338,11253.3875,11622.52503,11901.31821,12512.18313,13287.3049,13997.00139,14458.25518,15051.06067,15742.65529,15891.78234,15665.90312,16730.36979,16766.34771,17869.63766,18242.42567,18324.61447,18811.99751,19370.60878,20094.67788,20879.90278,21277.83927,19957.25714,20242.77,20762.79526,21191.45403,21737.17797
Tajikistan,TJK,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4173.04608,3777.107506,2630.386581,2169.967474,1678.338517,1439.502776,1175.794072,1181.281101,1236.675529,1275.82249,1365.233274,1467.398825,1594.938905,1736.640397,1878.286962,1965.300205,2063.288508,2181.897981,2308.0943,2349.500303,2449.273587,2572.480749,2700.09546,2828.385421,2943.088679,3041.444796,3169.966782,3312.712022,3479.69236,3649.883755,3724.748959,3985.912476,4213.756184,4472.324138,4755.932967
Turkmenistan,TKM,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7925.498035,7373.584192,6128.915561,6085.52555,4929.733951,4493.427933,4712.833578,4105.369023,4323.301682,4945.08542,5112.529481,5228.803293,5138.871178,5203.854381,5360.224299,5945.952398,6476.828057,7060.14845,7944.995901,8264.865343,8842.332836,9929.689346,10794.23352,11633.2906,12544.39835,13057.83033,13552.84771,14107.66712,14648.13535,15231.30562,15791.17759,16434.13991,17119.57449,17866.40418,17953.84579
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12415.57993,12586.09023,12711.01717,13073.85561,13530.07203,13404.92342,13697.3712,14209.71836,14395.35664,14232.44592,14523.36286,14356.14578,14231.46947,14403.61448,14976.50634,15392.1463,16009.14408,16666.5733,17097.50657,16519.09214,17416.15066,18021.84453,18305.88563,18640.315,18724.61207,18631.15879,18414.56636,18610.11525,18765.6786,18748.82721,17388.47963,18567.0149,19199.23967,19503.3134,19797.55189
Timor-Leste,TLS,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.816877,2319.902862,2495.100894,2675.677822,2788.008522,2893.247177,3039.682937,3075.440023,2932.882352,2137.670977,3785.592311,4040.394456,3482.652722,3266.507432,3236.522469,3265.504942,3040.405231,3258.126757,3532.570279,3794.171431,4049.185008,4191.802915,4299.969644,4342.353469,4447.484581,4469.936113,4517.581269,4292.078142,4210.490503,5096.451711,6598.034599,6824.792339,5347.00759,4330.463856,4186.214709
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6360.536674,6198.892372,6347.790478,6289.5782,6273.894269,6321.933946,6548.576414,6620.563888,6835.356317,6967.630262,7213.188316,7262.862452,7343.547481,7366.139668,7754.201643,7947.216873,8201.435506,8498.882062,8625.690802,8703.865002,8919.36399,8851.9334,8856.947691,8783.872634,8866.040707,8917.211724,9282.407122,9422.45673,9521.192149,9524.491966,9189.429743,9404.979981,9665.106621,9769.02128,9836.848218
Tonga,TON,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487.819219,4766.388313,4772.331112,4946.717662,5188.439552,5508.339346,5510.708426,5455.905176,5541.683258,5632.722524,5808.265091,5860.080778,6085.113232,6053.879866,5900.457413,5828.370544,5670.914184,5506.651778,5758.568287,5453.875145,5488.750403,5847.443894,5907.267116,5951.694321,6096.869234,6194.639316,6639.136532,6862.668659,6896.041763,6875.025384,6995.317295,7034.92497,6901.738373,7075.556248,
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.104011,2207.152294,2278.295623,2338.649094,2437.527264,2561.138719,2688.74885,2747.184493,2855.99974,3032.538674,3097.806571,3182.316518,3244.373012,3427.976938,3626.659953,3844.006327,4085.073312,4330.302606,4419.832112,4683.423206,4997.841582,5199.39828,5421.16974,5690.326649,6029.548891,6420.397534,6853.83622,7237.901346,7622.250842,7857.614692,7399.214691,8015.356745,8522.025553,9169.176225,9653.44192
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357.606589,3283.217078,3179.558259,3063.119776,3011.391577,3036.949338,3110.63607,3158.275886,3156.858405,3145.132963,3167.230039,3215.222584,3319.359877,3363.351958,3491.172442,3606.060422,3724.173142,3847.297735,3940.801657,3949.398355,4072.681246,4144.877066,4193.898622,4285.632087,4375.355656,4393.611157,4350.63495,4355.799758,4367.175236,4377.017135,4188.704582,4262.253698,4317.715199,4321.390659,4369.74786
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11884.75737,12157.92682,13284.99991,13105.50024,13490.03199,13930.16287,14857.94101,15915.63752,17151.06782,18464.23344,19662.74958,20392.88374,21904.92097,24942.78386,26792.23804,29574.33475,33391.53729,34838.2861,35871.29736,34256.16275,35190.21666,34814.37173,36950.80796,38033.89842,39299.08591,38951.92457,35955.50195,34153.88426,33753.5953,33793.70547,30723.40355,30424.66489,30793.39983,31193.9157,31689.73188
Tunisia,TUN,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6742.576859,6859.726738,7241.283106,7253.32818,7350.647932,7406.230875,7821.783601,8136.328675,8417.975687,8821.978224,9134.405031,9380.552874,9407.546435,9752.013713,10263.79427,10529.14833,10983.91013,11613.912,11990.18307,12229.76182,12458.25735,12068.70037,12436.38215,12587.98124,12823.98881,12802.76104,12803.87361,12953.52321,13163.59059,13249.22409,11955.56592,12444.3264,12702.45358,12622.96039,12713.54985
Turkiye,TUR,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010.24848,11885.78697,12273.28431,12986.37817,12166.78585,12912.24233,13657.73562,14481.85829,14624.93156,13959.86675,14737.44174,13718.27791,14427.76086,15083.13528,16376.96474,17659.89832,18693.90104,19605.1679,19516.38518,18320.44892,19564.7889,21439.06906,22181.12078,23756.27304,24595.69906,25746.43245,26246.49471,27851.982,28305.46125,28132.05357,28378.55208,31338.26652,32748.3189,34282.5365,35294.39368
Tuvalu,TUV,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984.285551,3046.971576,3093.826794,3189.949088,3487.033571,3286.469058,3070.039422,3356.30706,3855.654814,3777.371772,3721.899479,3705.592387,4042.901176,3838.403643,3704.927259,3488.536346,3532.399426,3737.878675,3933.373967,3638.187618,3506.060234,3687.439273,3558.15237,3690.242043,3695.953452,4088.765799,4333.248994,4464.258846,4575.869005,5292.03026,5154.459578,5352.978625,5498.184554,5812.399245,
Tanzania,TZA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.20459,1785.66394,1751.918457,1718.393066,1679.662354,1685.851074,1730.554565,1755.803711,1773.724243,1810.971558,1839.936646,1899.745361,1982.644287,2059.837402,2155.241455,2253.093262,2334.104492,2423.615967,2493.259277,2560.811035,2654.803467,2779.707764,2822.485352,2924.863281,3027.569092,3111.44458,3214.246826,3319.376709,3392.688721,3484.632568,3449.821533,3493.083008,3546.980957,3620.793457,3713.262939
Uganda,UGA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.03831,1103.228973,1102.729921,1153.993691,1187.367805,1288.508867,1367.945738,1396.631069,1422.207892,1487.757962,1487.004989,1516.964238,1598.582838,1649.14826,1709.361592,1765.037885,1898.979153,1999.06249,2110.100493,2188.299162,2244.605952,2384.465327,2405.094559,2420.888081,2470.503809,2520.020103,2554.227691,2543.847544,2613.879764,2689.410091,2678.009072,2684.920359,2724.906096,2791.055769,2881.865947
Ukraine,UKR,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22815.79883,20784.16016,18671.87305,16012.37207,12410.52539,10983.00879,9969.500977,9754.049805,9646.054688,9704.445313,10364.0625,11379.38574,12092.78906,13342.87988,15021.06641,15610.57324,16901.50781,18374.01367,18883.98633,16092.7959,16811.79492,17783.95703,17848.74023,17889.0918,16978.8125,15403.70996,15856.8125,16310.36035,16978.98438,17636.55469,17092.53906,17846.4082,13787.12109,15916.95801,16319.84473
Upper middle income,UMC,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5938.390653,5960.845662,6069.574282,6257.348405,6412.056746,6573.531756,6863.421668,7160.921329,7228.903087,7359.971003,7714.633921,7893.674275,8190.412666,8576.623851,9166.958189,9730.929584,10436.46797,11278.45017,11842.61618,12051.06017,12928.2222,13671.37894,14279.79393,14904.67738,15446.36926,15937.90066,16503.43369,17199.84799,17868.94156,18448.0497,18191.07631,19451.95874,20030.76236,20882.41996,21658.62774
Uruguay,URY,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14060.84548,14474.73271,15536.48721,15865.27752,16932.02846,16600.03919,17433.69329,18823.94192,19577.78997,19192.71757,18752.05781,17986.90076,16572.78818,16694.43892,17519.37963,18811.3196,19560.08176,20803.89318,22249.38352,23138.08207,24879.83502,26099.32153,26953.28111,28119.48333,28935.09744,28941.62941,29332.56726,29762.43332,29757.93885,30010.57426,27788.1855,29431.88501,30804.70328,31059.25371,32038.77273
United States,USA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44378.52403,43742.02612,44659.15146,45286.93551,46537.35715,47220.95796,48435.7001,49984.26965,51619.86984,53474.04543,55038.6225,55017.30498,55436.11698,56498.20783,58131.63368,59604.75364,60676.56557,61306.59694,60798.43384,58714.97369,59789.41291,60245.4844,61134.53061,61958.72344,63018.80339,64359.47259,65017.65496,66155.55557,67719.76564,69112.60269,67342.07093,71307.40173,72679.25754,74158.71642,75491.60843
Uzbekistan,UZB,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4214.583997,4094.227366,3547.311404,3386.462077,3142.43288,3052.418811,3046.563763,3150.085301,3234.357514,3326.425268,3410.65045,3509.728638,3604.693462,3711.778531,3939.530398,4160.95513,4413.722812,4764.563914,5115.643915,5439.550681,5760.80512,6100.25101,6435.564672,6797.774948,7145.109807,7529.763643,7839.978201,8047.053755,8348.960579,8755.12594,8727.411049,9247.643827,9607.561673,10007.6855,10450.20514
